2545,0.19959,0.24605,0.072342,0.25444,0.3039,0.27444,0.32485,1.0855
2700,0.20157,0.18138,0.11959,0.19894,0.28572,0.32911,0.34518,1.0813
6.0002e+05,0.092941,0.10895,0.072342,0.14408,0.22138,0.30905,0.34326,1.0732
2477,0.24057,0.27977,0.091611,0.26373,0.32066,0.27754,0.35358,1.0631
717,0,0,0.072342,0.055618,0.066376,0.41103,0.66462,1.059
6.0008e+05,0.36143,0.34655,0.20254,0.26237,0.44688,0.62247,0.29084,1.0576
2209,0.080295,0.09061,0.072342,0.12667,0.15371,0.33395,0.58219,1.055
2485,0.1681,0.24128,0.098421,0.26064,0.3065,0.28566,0.44871,1.0544
520,0,0,0.10081,0.089179,0.1036,0.40709,0.70546,1.0483
6.0055e+05,0.10495,0.16809,0.072342,0.10741,0.12577,0.32104,0.54143,1.0461
6.016e+05,0.2498,0.27863,0.099538,0.20185,0.34673,0.62367,0.08929,1.0455
2440,0,0.017446,0.072342,0.10045,0.1237,0.35539,0.6533,1.0404
6.0025e+05,0.45366,0.30702,0.16594,0.16597,0.21842,0.65047,0.26449,1.0352
2117,0.1823,0.22574,0.13857,0.14685,0.33042,0.29901,0.62575,1.0331
3.0026e+05,0.28644,0.28581,0.072342,0.33767,0.46034,0.24966,0.26739,1.0273
6.0039e+05,0.26606,0.3236,0.072342,0.46764,0.47138,0.264,0.30729,1.0247
2472,0.27469,0.30318,0.072342,0.21604,0.26643,0.25852,0.31314,1.0213
2080,0.23726,0.23874,0.082783,0.38937,0.39599,0.28142,0.2776,1.019
733,0.36342,0.31848,0.23129,0.24082,0.29955,0.63858,0,1.0182
2203,0,0.012226,0.088528,0.078649,0.10157,0.36226,0.68529,1.0154
6.006e+05,0,0,0.09164,0.078371,0.087419,0.41343,0.78542,1.0141
3.0032e+05,0.21723,0.2514,0.072342,0.20621,0.25418,0.26625,0.24489,1.014
3.0025e+05,0.012243,0.090478,0.072342,0.055618,0.066376,0.35546,0.51115,1.0102
3.0034e+05,0.14598,0.15897,0.072342,0.055618,0.17664,0.30878,0.031093,1.0063
2120,0.14987,0.20393,0.14915,0.14618,0.34461,0.30664,0.61446,1.0055
2143,0.28599,0.21704,0.18404,0.19736,0.38745,0.29606,0.76226,1.0041
6.0004e+05,0.13243,0.16148,0.072342,0.055618,0.11456,0.31161,0.32596,1.004
2053,0.23853,0.28996,0.072342,0.24266,0.21769,0.27083,0.34187,1.0016
6.0023e+05,0.20199,0.2318,0.10507,0.22781,0.31659,0.2961,0.67637,0.99824
875,0,0,0.076979,0.06086,0.072188,0.42462,0.82033,0.99677
761,0.1701,0.19556,0.078556,0.19638,0.24977,0.55834,0.69172,0.99624
2623,0.30653,0.33149,0.092333,0.20548,0.32525,0.24772,0.31557,0.99305
28,0.21579,0.2285,0.072342,0.070174,0.13918,0.27882,0.27353,0.98712
6.0007e+05,0.16807,0.19653,0.072342,0.18552,0.16372,0.29456,0.31822,0.98052
3.0002e+05,0.10334,0.10598,0.072342,0.12273,0.12864,0.32812,0.6467,0.97906
6.0014e+05,0.06228,0.074589,0.072342,0.055618,0.093243,0.32787,0.43796,0.97681
3.0018e+05,0.24133,0.27213,0.072342,0.18558,0.23575,0.2489,0.24411,0.97443
503,0.23222,0.24262,0.11455,0.093282,0.19339,0.25838,0,0.97126
949,0.30813,0.33231,0.24946,0.18286,0.2852,0.24215,0,0.97016
3.0007e+05,0,0.062674,0.072418,0.063463,0.10813,0.34051,0.69532,0.96893
6.0008e+05,0.23258,0.32252,0.12917,0.16168,0.20257,0.27955,0.48667,0.9681
2007,0.31234,0.2487,0.10328,0.14417,0.25336,0.60816,0.53314,0.9654
3.0007e+05,0.16734,0.19929,0.072342,0.072874,0.10195,0.29007,0.3619,0.96481
65,0.16713,0.23225,0.072342,0.10337,0.20043,0.30003,0,0.9643
2045,0.22673,0.24785,0.072342,0.28267,0.27445,0.26952,0.25438,0.96313
8,0.17287,0.17824,0.13979,0.18373,0.27284,0.28345,0.49656,0.96002
2206,0.25058,0.24911,0.072342,0.27718,0.26319,0.26608,0.32156,0.95924
2615,0.11224,0.13933,0.088455,0.094204,0.12543,0.28174,0.49732,0.95102
3.0021e+05,0.23622,0.24586,0.072342,0.098162,0.21946,0.25831,0,0.94737
3.0008e+05,0.40544,0.05223,0.42085,0.071425,0.102,0.63793,0.6103,0.94501
6.0042e+05,0.15599,0.17556,0.14979,0.13133,0.18149,0.31106,0.51201,0.94269
6.0096e+05,0.32577,0.31555,0.072342,0.31736,0.43534,0.24238,0.25287,0.94073
4,0.35037,0.32712,0.18549,0.19064,0.24789,0.61974,0.39341,0.93949
2179,0.11658,0.14017,0.095433,0.13317,0.20531,0.27504,0.6757,0.93723
2469,0.24941,0.28736,0.072342,0.4675,0.53226,0.25445,0,0.93547
2246,0.31269,0.32973,0.11382,0.19283,0.24829,0.25002,0.31807,0.93512
6.0064e+05,0,0,0.072342,0.055618,0.066376,0.39781,0.3501,0.93362
2113,0.27975,0.26006,0.18625,0.15413,0.2882,0.24883,0,0.93205
663,0.19391,0.2108,0.11771,0.13383,0.28162,0.27457,0.01672,0.92962
513,0.26086,0.31162,0.14889,0.31024,0.46788,0.26963,0.39053,0.92764
6.0139e+05,0.19818,0.28342,0.15422,0.22772,0.36889,0.55851,0.63399,0.92738
2515,0.39997,0.33342,0.17407,0.14822,0.16588,0.21145,0,0.92575
3.0031e+05,0.19897,0.22498,0.14083,0.2031,0.19292,0.29893,0.38002,0.92573
6.0045e+05,0.2135,0.24891,0.11877,0.10375,0.1135,0.29186,0.2477,0.92565
2089,0.29344,0.25111,0.13111,0.24972,0.40103,0.26316,0.55011,0.92416
538,0.18738,0.18331,0.094415,0.078625,0.1182,0.3008,0.29051,0.91932
930,0.22673,0.25026,0.15183,0.3826,0.48591,0.27078,0.3238,0.91737
6.001e+05,0.24548,0.22861,0.12577,0.15875,0.21323,0.26881,0.44367,0.91518
2284,0,0.071035,0.072342,0.055618,0.07211,0.29849,0.40901,0.91456
2312,0.34307,0.29698,0.1912,0.17198,0.26763,0.22354,0,0.9128
3.0012e+05,0.12963,0.13943,0.072342,0.055618,0.081337,0.31439,0.62659,0.9116
995,0.17125,0.21766,0.10391,0.1638,0.216,0.29835,0.73134,0.91128
2194,0.15089,0.22131,0.10396,0.10058,0.20646,0.23778,0.23539,0.91037
416,0,0,0.091045,0.077669,0.080422,0.45904,1,0.90895
760,0.27796,0.33413,0.19003,0.10098,0.19081,0.25458,0.30304,0.90837
6.0065e+05,0.25772,0.29289,0.16378,0.18905,0.28245,0.27188,0.38704,0.90808
3.0013e+05,0.042506,0.05153,0.072342,0.11411,0.095912,0.29871,0.68729,0.90701
600,0.24867,0.27615,0.14869,0.40725,0.45637,0.27683,0.28087,0.90626
6.0097e+05,0,0.011044,0.084871,0.073634,0.087746,0.5204,0.9946,0.90535
3.0028e+05,0.57216,0.429,0.22599,0.17851,0.25461,0.69876,0.56061,0.90406
6.0027e+05,0.29892,0.33451,0.21073,0.22834,0.28669,0.24803,0,0.90299
3.0021e+05,0.36281,0.38297,0.54504,0.27535,0.1961,0.23321,0.23686,0.90064
2002,0.46808,0.43156,0.54119,0.14584,0.16644,0.62735,0.53479,0.89924
2381,0.27897,0.26942,0.072342,0.17747,0.18398,0.25555,0.31743,0.8978
2101,0.29124,0.28343,0.16805,0.12971,0.23312,0.59757,0.53407,0.89685
895,0.26366,0.26613,0.14509,0.18377,0.20163,0.27263,0.37702,0.89525
6.0004e+05,0.1179,0.071854,0.099226,0.11078,0.14674,0.61889,0.51644,0.89446
3.001e+05,0,0.071691,0.12287,0.11519,0.13855,0.36292,0.32145,0.89387
3.002e+05,0.2503,0.24624,0.16947,0.15943,0.25281,0.25718,0.032694,0.89206
2305,0.21905,0.25725,0.13623,0.14786,0.31242,0.2416,0.25144,0.89176
2076,0.26724,0.26488,0.072342,0.28824,0.27256,0.26709,0.20324,0.8912
6.0377e+05,0.30661,0.33436,0.12147,0.25873,0.29634,0.25043,0.25836,0.89109
3.0007e+05,0.21932,0.24352,0.10591,0.18313,0.11087,0.29363,0.43866,0.89097
599,0.33647,0.34947,0.2818,0.1965,0.23717,0.222,0,0.889
2262,0.21937,0.26119,0.1717,0.20795,0.39229,0.27751,0.34369,0.88779
3.0029e+05,0,0,0.11231,0.13979,0.15974,0.3804,0.93923,0.88577
2314,0.3301,0.30473,0.18089,0.28654,0.36638,0.61854,0.344,0.88373
2593,0.39038,0.34579,0.23387,0.27471,0.30957,0.65436,0.20173,0.88034
2358,0.27255,0.26934,0.072342,0.34774,0.56402,0.23691,0,0.87987
2598,0.25595,0.2891,0.10757,0.31284,0.38053,0.26668,0.5954,0.87963
720,0,0,0.074232,0.058078,0.068173,0.42643,1,0.87852
2349,0,0,0.073602,0.057831,0.068541,0.42628,1,0.87811
666,0.28778,0.3014,0.072342,0.055618,0.21952,0.24555,0.56763,0.87801
633,0.32983,0.34612,0.14654,0.14873,0.29148,0.2259,0.23916,0.87704
3.0004e+05,0,0.017664,0.13654,0.13131,0.14327,0.38819,0.86119,0.87636
3.0012e+05,0.28181,0.28657,0.19646,0.081178,0.094679,0.5958,0.29281,0.87626
2499,0.20161,0.16655,0.072342,0.19372,0.16855,0.28727,0.29295,0.87581
687,0.25564,0.27965,0.1521,0.20478,0.3042,0.26315,0.058594,0.87466
3.0029e+05,0.36686,0.47193,0.41105,0.10692,0.11781,0.63377,0.67525,0.87392
2109,0.19891,0.23873,0.16538,0.23422,0.34591,0.27984,0.33643,0.87328
937,0.12442,0.18187,0.073531,0.056445,0.090101,0.29865,0,0.87254
6.0087e+05,0.19744,0.27756,0.14327,0.29122,0.2452,0.29799,0.29501,0.86999
6.0031e+05,0.29745,0.28575,0.23176,0.094383,0.15486,0.26178,0.25782,0.86973
6.0064e+05,0.30222,0.28555,0.13768,0.14757,0.3529,0.25254,0.62088,0.86953
809,0.20013,0.21321,0.12501,0.11691,0.14319,0.27951,0.12541,0.86938
3.0015e+05,0.21965,0.29881,0.14852,0.29733,0.26756,0.28846,0.3477,0.8683
3.0002e+05,0.25479,0.24634,0.091346,0.097205,0.1372,0.25277,0.27001,0.8679
3.0006e+05,0.3236,0.30672,0.15251,0.1005,0.14833,0.23716,0.25064,0.86724
2439,0.24743,0.24981,0.14403,0.18432,0.29981,0.62746,0.53712,0.86653
3.0009e+05,0.26299,0.26475,0.15792,0.065787,0.11101,0.26059,0.30942,0.86629
3.0016e+05,0.1652,0.12134,0.20239,0.19991,0.18483,0.29423,0.81793,0.86606
3.0007e+05,0.30624,0.29767,0.072342,0.31168,0.35126,0.23769,0.23213,0.86483
2569,0.41363,0.32036,0.20818,0.22531,0.18405,0.64846,0.27627,0.8633
2421,0,0,0.077326,0.061838,0.070447,0.40649,1,0.86286
6.0034e+05,0.20908,0.24732,0.17433,0.2535,0.36316,0.2969,0.65825,0.86227
2451,0.30283,0.28737,0.072342,0.10631,0.15506,0.24141,0.27071,0.86217
6.001e+05,0.15984,0.23198,0.09005,0.19869,0.24268,0.60497,0.32185,0.8605
568,0.16349,0.23006,0.10086,0.063008,0.090539,0.55406,0.54147,0.85711
2220,0.26449,0.28142,0.076989,0.21292,0.1956,0.23725,0.25318,0.85643
2020,0.29667,0.24841,0.17399,0.28527,0.3641,0.60453,0.27029,0.85597
2231,0.061052,0.10363,0.072342,0.21081,0.23874,0.33199,0.10613,0.8536
2275,0.34722,0.34107,0.23693,0.22977,0.35261,0.23103,0,0.85277
6.0016e+05,0.27625,0.32834,0.18381,0.21744,0.36532,0.58871,0.57466,0.84998
2671,0.18077,0.24618,0.13727,0.19024,0.23018,0.2831,0.098809,0.84697
6.0047e+05,0.29226,0.31492,0.072342,0.15983,0.20599,0.25801,0.57959,0.84481
3.0011e+05,0.44429,0.35482,0.26628,0.19306,0.28968,0.64665,0.55582,0.84388
6.0077e+05,0.27248,0.28788,0.17568,0.16607,0.16422,0.24042,0.15472,0.84263
795,0.29352,0.29508,0.13064,0.31453,0.30008,0.26064,0.28387,0.8419
6.0086e+05,0.33998,0.31223,0.10597,0.24088,0.29493,0.24207,0.27093,0.84091
3.0026e+05,0.30662,0.29473,0.17656,0.14765,0.40208,0.25345,0.2462,0.84028
6.0052e+05,0.31709,0.23045,0.12203,0.18657,0.25066,0.65058,0,0.83376
6.0054e+05,0.2345,0.28504,0.14823,0.20681,0.11935,0.27358,0.277,0.83149
6.004e+05,0,0.048536,0.14443,0.14061,0.15974,0.36164,0.75925,0.83082
2631,0.10689,0.13816,0.072342,0.11929,0.20523,0.28566,0,0.83074
2590,0.0044003,0,0.16618,0.072306,0.084883,0.53126,0,0.82986
6.0099e+05,0.29954,0.33042,0.072342,0.33112,0.24221,0.25479,0.26431,0.82943
2456,0.37516,0.3477,0.26259,0.19551,0.095027,0.21562,0,0.82942
3.0002e+05,0.37436,0.35036,0.14859,0.53413,0.63806,0.21817,0,0.82848
6.0008e+05,0.29234,0.33962,0.1414,0.26357,0.42412,0.26265,0.58662,0.82684
6.0042e+05,0.3341,0.2956,0.20425,0.21938,0.209,0.61949,0.23991,0.82642
2577,0.34103,0.28237,0.39948,0.1439,0.16428,0.21696,0,0.82429
6.0066e+05,0.15953,0.26334,0.14729,0.27885,0.41709,0.28758,0.70233,0.82356
6.0034e+05,0.36718,0.31926,0.20199,0.17204,0.25326,0.23547,0.2065,0.82242
418,0.1737,0.17782,0.1352,0.21961,0.24826,0.54779,0.74903,0.82084
2186,0.019003,0.075233,0.12247,0.13689,0.14588,0.54596,0.3775,0.82051
6.0189e+05,0.11045,0.17777,0.072342,0.24039,0.097739,0.31325,0.70153,0.82029
2611,0.56981,0.39748,0.21425,0.24482,0.2778,0.68258,0.57556,0.82008
2015,0.27256,0.29139,0.16663,0.35548,0.42611,0.26841,0.31768,0.81948
6.0074e+05,0.08838,0.15086,0.072342,0.055618,0.07558,0.28832,0,0.81899
2402,0.2459,0.21619,0.1848,0.16377,0.2517,0.6768,0,0.81794
400,0.25749,0.22349,0.081832,0.065913,0.089422,0.60023,0.23928,0.81782
6.0081e+05,0.29214,0.31194,0.14407,0.24808,0.31388,0.2586,0.5278,0.81741
2258,0.27055,0.27719,0.072342,0.25952,0.20832,0.26455,0.56164,0.817
2345,0.17613,0.12363,0.13078,0.11678,0.072776,0.30107,0.61821,0.81665
6.0057e+05,0.24852,0.22403,0.072342,0.15641,0.16902,0.26859,0.6108,0.81659
576,0.30258,0.29476,0.14312,0.27444,0.34139,0.24644,0.33382,0.81616
6.0017e+05,0.30763,0.32608,0.17738,0.30058,0.57284,0.25498,0.52769,0.81497
2325,0.39807,0.35133,0.21585,0.39818,0.30818,0.64822,0.16705,0.81065
3.0031e+05,0.52792,0.32813,0.2251,0.23572,0.33456,0.6711,0.21536,0.8091
2647,0.22919,0.13623,0.17032,0.16375,0.1863,0.54921,0.95264,0.80821
2551,0.34875,0.31528,0.11637,0.2565,0.33191,0.23755,0.28692,0.80529
6.0181e+05,0.29826,0.28068,0.16166,0.16539,0.38875,0.23002,0,0.80485
6.0081e+05,0.23391,0.25747,0.17547,0.24165,0.44168,0.25589,0.44067,0.8044
2504,0.32633,0.38766,0.4011,0.11707,0.10817,0.22964,0,0.8042
6.0007e+05,0.35488,0.40118,0.37971,0.15015,0.29449,0.61333,0.1797,0.80325
2213,0.30223,0.32665,0.1206,0.29315,0.31465,0.23337,0.31107,0.80198
3.0012e+05,0.24172,0.22702,0.17888,0.16518,0.16939,0.27595,0.63862,0.80171
2329,0.4603,0.25537,0.55357,0.19396,0.21981,0.19579,0.50066,0.80125
2322,0.30586,0.31856,0.12847,0.56368,0.66549,0.25007,0.59619,0.80027
6.0069e+05,0.35702,0.27733,0.072342,0.14498,0.29552,0.2297,0,0.79918
6.0049e+05,0.23068,0.30013,0.13461,0.31378,0.35611,0.27449,0.070826,0.79673
6.0048e+05,0.26621,0.31933,0.1873,0.1963,0.33419,0.25409,0.2858,0.79573
2651,0.3718,0.37629,0.3163,0.14019,0.31093,0.63053,0.577,0.7943
2343,0.27448,0.19646,0.19488,0.17492,0.29189,0.58158,0.70291,0.79423
6.0015e+05,0.29975,0.23727,0.076932,0.17436,0.25697,0.25295,0.59624,0.79369
532,0.39857,0.38235,0.27751,0.17914,0.36625,0.63901,0.51843,0.7932
6.0012e+05,0.19361,0.24785,0.17166,0.24412,0.31828,0.27967,0.12824,0.7891
6.0006e+05,0.38103,0.38825,0.23897,0.29924,0.31559,0.2228,0,0.78896
848,0.14735,0.1591,0.11163,0.1611,0.15301,0.5558,0.79988,0.78769
3.0006e+05,0.3271,0.26267,0.072342,0.1213,0.27392,0.24129,0.5425,0.78476
3.0025e+05,0.3774,0.39567,0.29151,0.21069,0.27971,0.62721,0.3172,0.78398
6.018e+05,0.23617,0.28139,0.19958,0.19178,0.1692,0.27331,0.32009,0.78352
6.0005e+05,0.31821,0.25723,0.10545,0.2922,0.3297,0.25128,0.51483,0.78278
6.0059e+05,0.21051,0.16365,0.1443,0.14845,0.17386,0.27853,0.10494,0.78219
6.002e+05,0.26404,0.22761,0.16874,0.1042,0.12292,0.27034,0.39388,0.78156
3.0009e+05,0.23998,0.22745,0.072342,0.077995,0.082352,0.26796,0,0.78041
6.0016e+05,0.27008,0.33725,0.26113,0.25701,0.27538,0.25059,0.017433,0.78036
721,0.34887,0.33247,0.18858,0.17517,0.32714,0.24152,0.33171,0.77991
6.0011e+05,0.36222,0.35115,0.16114,0.24315,0.18906,0.22854,0.25703,0.7789
6.0113e+05,0.28051,0.32116,0.19419,0.41104,0.57267,0.24581,0.24862,0.77811
2380,0.30879,0.28084,0.17976,0.24806,0.38203,0.25766,0.57223,0.77747
3.002e+05,0.044339,0.11265,0.088015,0.095764,0.13299,0.62326,0.33619,0.77704
2295,0.3356,0.29899,0.17922,0.15339,0.39934,0.24631,0.55071,0.77677
2368,0.28887,0.33299,0.30309,0.081696,0.1246,0.25594,0.31598,0.77517
6.0089e+05,0.27864,0.35376,0.30926,0.10959,0.1269,0.26981,0.28244,0.77391
2660,0.10625,0.1279,0.12401,0.1042,0.14912,0.23216,0.66276,0.77315
401,0.31552,0.30226,0.21596,0.31327,0.52007,0.61526,0.35476,0.77309
6.0042e+05,0.29797,0.22972,0.072342,0.1431,0.21112,0.25283,0.54003,0.77186
3.003e+05,0.20998,0.12422,0.088213,0.076814,0.11343,0.28188,0.6962,0.77167
2463,0.3297,0.35428,0.35391,0.1798,0.2743,0.22053,0,0.7716
6.0163e+05,0.31986,0.30659,0.11344,0.16653,0.28473,0.23388,0.55643,0.77126
6.0049e+05,0.31885,0.26965,0.31767,0.12249,0.23095,0.60347,0.61354,0.76357
6.017e+05,0.34209,0.3573,0.19174,0.60409,0.63546,0.23761,0.2627,0.76219
6.0021e+05,0.30293,0.21426,0.17576,0.20812,0.23552,0.61035,0.30903,0.76179
2686,0.29223,0.32701,0.17403,0.2484,0.46793,0.24222,0.24267,0.76079
547,0.35387,0.32683,0.14672,0.33659,0.53275,0.23271,0.26483,0.75987
738,0.28789,0.3105,0.12488,0.2226,0.23583,0.26284,0.64444,0.75957
737,0.2447,0.23742,0.39228,0.18835,0.21359,0.29544,0.30567,0.75899
6.0026e+05,0.33126,0.34179,0.28303,0.14426,0.17294,0.23428,0.21699,0.75803
2252,0.22049,0.28561,0.14645,0.20621,0.30942,0.24038,0,0.75656
825,0.43349,0.31064,0.16683,0.22616,0.35025,0.6513,0.56955,0.75625
2662,0.18106,0.25164,0.18072,0.25087,0.18663,0.30473,0.54301,0.75615
6.005e+05,0.26305,0.28283,0.15398,0.20717,0.34635,0.22787,0.083629,0.75327
2174,0.26041,0.2248,0.19321,0.19812,0.22443,0.62374,0.13607,0.75282
2212,0.062908,0.12808,0.10001,0.18947,0.21483,0.34433,0.96074,0.75209
2431,0.37017,0.3744,0.23705,0.1339,0.1683,0.6656,0.53376,0.7516
3.0036e+05,0.34935,0.32699,0.19885,0.3251,0.30337,0.22095,0,0.75066
6.0025e+05,0.34723,0.34896,0.23859,0.24384,0.28953,0.63901,0.3631,0.75031
6.0035e+05,0.21119,0.21761,0.16582,0.12564,0.14148,0.24876,0.37367,0.75
3.0005e+05,0.29172,0.33044,0.11154,0.38344,0.25897,0.24973,0.30722,0.74867
3.0014e+05,0.85987,1,0.72163,0.4161,0.46619,0.10899,0.63642,0.74774
631,0.14216,0.2263,0.16431,0.16729,0.27928,0.57227,0.66305,0.74676
571,0.40091,0.3446,0.21545,0.40951,0.52133,0.65283,0.17171,0.74629
6.0029e+05,0.28407,0.31379,0.15692,0.27454,0.21326,0.22777,0,0.7461
2155,0.27692,0.32034,0.19204,0.28659,0.20637,0.26068,0.35602,0.74524
920,0.32851,0.31654,0.16224,0.223,0.34667,0.24526,0.52992,0.74491
6.0079e+05,0.35184,0.32396,0.29692,0.11203,0.080665,0.24288,0.28684,0.74478
6.017e+05,0.31173,0.26606,0.17439,0.18397,0.28024,0.23635,0.29782,0.74367
2224,0.13004,0.15014,0.072342,0.21781,0.25217,0.29279,0,0.74304
2075,0.35696,0.3404,0.17905,0.29046,0.22398,0.22411,0.19903,0.74289
2669,0.34741,0.35273,0.26749,0.17756,0.15664,0.23766,0.25813,0.74275
6.0042e+05,0.35177,0.38017,0.53079,0.3266,0.21256,0.24232,0.22822,0.74262
3.0013e+05,0.4978,0.38699,0.23658,0.40526,0.46049,0.68362,0.28447,0.74052
975,0.31134,0.33585,0.16202,0.29616,0.23406,0.61804,0.26113,0.74005
3.0022e+05,0.34742,0.34589,0.19608,0.23529,0.30007,0.23518,0.28892,0.73998
710,0.185,0.28149,0.16504,0.3152,0.34195,0.29949,0.6234,0.73847
6.0077e+05,0.06423,0.15637,0.14205,0.16937,0.19588,0.54148,0.69681,0.73689
2357,0.32472,0.36869,0.42544,0.13773,0.32509,0.23808,0.2575,0.73676
2354,0.23125,0.26755,0.22017,0.12459,0.28379,0.26926,0.30563,0.73648
6.001e+05,0.35169,0.35152,0.29381,0.17182,0.36476,0.61383,0.5117,0.7361
2493,0.27139,0.30757,0.18144,0.34457,0.43228,0.25754,0.33158,0.73428
6.0028e+05,0.27223,0.30206,0.15111,0.25354,0.23819,0.25882,0.60229,0.73252
3.0021e+05,0.26061,0.23987,0.0814,0.23609,0.17764,0.26388,0.62901,0.73237
6.0006e+05,0.3201,0.26993,0.13487,0.36915,0.41412,0.25282,0.55701,0.73231
838,0.29638,0.26816,0.21364,0.19556,0.38037,0.26144,0.26784,0.73216
2025,0.36488,0.36602,0.25591,0.16222,0.1846,0.23879,0.35392,0.73181
3.001e+05,0.28095,0.30537,0.17908,0.37068,0.1453,0.2601,0.26262,0.73006
2227,0.18944,0.23562,0.17198,0.2702,0.37282,0.26007,0.68088,0.72937
3.002e+05,0.27485,0.23293,0.14817,0.15377,0.094472,0.26108,0.15654,0.72861
422,0.24293,0.32079,0.18662,0.19878,0.2762,0.28285,0.67133,0.72514
826,0.3464,0.35603,0.25539,0.51655,0.3418,0.62899,0,0.72409
3.0009e+05,0.23719,0.28929,0.11638,0.31339,0.21083,0.27406,0.66526,0.72343
2620,0.42759,0.24811,0.26772,0.15478,0.17635,0.23887,0.55388,0.72333
3.0016e+05,0.29862,0.28207,0.118,0.20295,0.26999,0.2043,0.20539,0.72324
782,0.2806,0.28365,0.072342,0.19056,0.14492,0.26068,0,0.72123
6.0011e+05,0.21759,0.28201,0.17589,0.25964,0.33822,0.27015,0.67119,0.71918
3.0023e+05,0.2853,0.28742,0.18424,0.31401,0.27952,0.23395,0,0.71757
6.0072e+05,0.31119,0.35851,0.25846,0.12137,0.28441,0.25078,0.28894,0.71698
2065,0.028114,0.08269,0.15805,0.17931,0.18776,0.27148,0.53061,0.71653
2105,0.32196,0.30635,0.19102,0.24215,0.25039,0.23078,0.28386,0.71568
3.0024e+05,0.33977,0.34165,0.19605,0.19665,0.36028,0.23669,0.34162,0.71408
6.0008e+05,0.32726,0.34999,0.25326,0.33481,0.34318,0.61606,0.20359,0.71334
3e+05,0.35763,0.34504,0.24804,0.24624,0.22577,0.2404,0.28963,0.71085
6.0026e+05,0.12333,0.20818,0.17925,0.18166,0.18192,0.32485,0.70433,0.71079
2664,0.37769,0.29034,0.28312,0.13989,0.10164,0.21605,0.55116,0.70982
25,0.20773,0.28854,0.2312,0.43797,0.584,0.27755,0.30863,0.70957
6.003e+05,0.25764,0.29098,0.17939,0.38513,0.42909,0.26042,0,0.70872
3.0011e+05,0.25858,0.32614,0.35983,0.24625,0.35123,0.26946,0,0.70812
3.0029e+05,0.31858,0.34337,0.13889,0.35469,0.18878,0.24261,0.32115,0.7076
2272,0.28999,0.33163,0.18734,0.16898,0.36064,0.24546,0.55342,0.70741
2243,0.23442,0.27422,0.1482,0.22318,0.25222,0.56789,0.70494,0.7072
6.0036e+05,0.33286,0.3237,0.13214,0.25978,0.35374,0.24291,0.57903,0.70686
6.0079e+05,0.32347,0.30885,0.16811,0.35576,0.47391,0.24051,0.34626,0.70684
6.0098e+05,0.26446,0.33361,0.22396,0.3949,0.50798,0.61927,0,0.70572
6.008e+05,0.37065,0.36035,0.3003,0.26737,0.21566,0.23125,0.043859,0.70464
2229,0.20578,0.25369,0.072342,0.23303,0.21773,0.26014,0,0.70347
6.0062e+05,0.38085,0.33465,0.17175,0.21721,0.3243,0.22262,0.2785,0.70333
2106,0.27427,0.29101,0.23586,0.15285,0.19701,0.26933,0.55926,0.70271
2483,0.33211,0.33967,0.11738,0.15458,0.29001,0.20629,0.48351,0.70165
